bag_id,alan,footprint_area_m2,bouwjaar,status,gebruiksdoel,class6_points,roof_p30_z_nap_m,roof_p70_z_nap_m,roof_p90_z_nap_m,roof_span_m,ground_ring_points,ground_z_nap_m,h_measured_m
0503100000010224,B,6.97,1977,Pand in gebruik,,113,0.850,0.850,0.850,0.000,1777,-1.650,2.500
0503100000008921,B,6.50,1979,Pand in gebruik,,149,0.850,0.850,0.850,0.000,1842,-1.650,2.500
0503100000010225,B,8.29,1977,Pand in gebruik,,126,0.850,0.950,0.950,0.100,1737,-1.650,2.600
0503100000008922,B,6.69,1979,Pand in gebruik,,158,0.850,0.850,0.950,0.100,1774,-1.650,2.500
0503100000008923,B,6.54,1979,Pand in gebruik,,149,0.850,0.850,0.850,0.000,2020,-1.550,2.400
0503100000010226,B,53.18,1977,Pand in gebruik,woonfunctie,860,4.950,6.050,6.550,1.600,1319,-1.450,7.500
0503100000011115,B,24.99,1981,Pand in gebruik,,829,1.050,1.050,1.050,0.000,3405,-1.550,2.600
0503100000008924,B,54.95,1979,Pand in gebruik,woonfunctie,1294,4.750,6.750,7.750,3.000,2057,-1.550,8.300
0503100000010227,B,50.48,1977,Pand in gebruik,woonfunctie,798,4.350,6.650,6.650,2.300,1278,-1.550,8.200
0503100000008925,B,56.53,1979,Pand in gebruik,woonfunctie,1260,5.050,6.950,7.750,2.700,1413,-1.550,8.500
0503100000010228,B,8.12,1977,Pand in gebruik,,127,0.850,0.850,0.850,0.000,1228,-1.550,2.400
0503100000008926,B,6.50,1979,Pand in gebruik,,139,0.850,0.850,0.850,0.000,1766,-1.650,2.500
0503100000010229,B,51.75,1977,Pand in gebruik,woonfunctie,864,3.950,4.050,4.150,0.200,1823,-1.650,5.700
0503100000008927,B,54.71,1979,Pand in gebruik,woonfunctie,864,4.750,6.750,7.750,3.000,1331,-1.550,8.300
0503100000010230,B,50.43,1977,Pand in gebruik,woonfunctie,833,3.950,4.050,4.150,0.200,1605,-1.650,5.700
0503100000010231,B,8.26,1977,Pand in gebruik,,128,0.750,0.750,0.850,0.100,1250,-1.750,2.500
0503100000010232,B,53.23,1977,Pand in gebruik,woonfunctie,852,5.150,6.250,6.650,1.500,1294,-1.450,7.700
0503100000010233,B,53.14,1977,Pand in gebruik,woonfunctie,853,4.750,6.650,6.650,1.900,1276,-1.550,8.200
0503100000010234,B,52.05,1977,Pand in gebruik,woonfunctie,811,4.750,6.750,6.850,2.100,1328,-1.650,8.400
0503100000010235,B,50.88,1977,Pand in gebruik,woonfunctie,799,4.650,6.650,6.650,2.000,1373,-1.550,8.200
0503100000010236,B,6.69,1979,Pand in gebruik,,104,0.750,0.750,0.850,0.100,1326,-1.750,2.500
0503100000010237,B,6.73,1977,Pand in gebruik,,103,0.850,0.850,0.950,0.100,1339,-1.550,2.400
0503100000010238,B,54.85,1977,Pand in gebruik,woonfunctie,841,4.050,4.050,4.050,0.000,1763,-1.650,5.700
0503100000010239,B,6.75,1977,Pand in gebruik,,109,0.850,0.850,0.950,0.100,1342,-1.550,2.400
0503100000010240,B,53.07,1977,Pand in gebruik,woonfunctie,855,5.050,6.050,6.450,1.400,1551,-1.550,7.600
0503100000010241,B,7.96,1977,Pand in gebruik,,120,0.750,0.750,0.850,0.100,786,-1.750,2.500
0503100000010242,B,53.89,1977,Pand in gebruik,woonfunctie,820,2.950,4.050,4.050,1.100,2200,-1.650,5.700
0503100000011131,B,7.97,1985,Pand in gebruik,,273,0.850,0.850,0.850,0.000,3237,-1.650,2.500
0503100000010243,B,54.04,1977,Pand in gebruik,woonfunctie,836,4.050,4.050,4.050,0.000,1668,-1.650,5.700
0503100000011132,B,5.76,1993,Pand in gebruik,,190,0.750,0.750,0.750,0.000,2693,-1.650,2.400
0503100000010244,B,6.76,1977,Pand in gebruik,,100,0.850,0.850,0.950,0.100,1082,-1.550,2.400
0503100000011133,B,7.95,1982,Pand in gebruik,,281,0.850,0.850,0.850,0.000,3225,-1.550,2.400
0503100000010245,B,53.38,1977,Pand in gebruik,woonfunctie,823,4.750,6.650,6.850,2.100,1819,-1.550,8.200
0503100000011134,B,7.99,1985,Pand in gebruik,,267,0.850,0.850,0.950,0.100,3324,-1.650,2.500
0503100000010246,B,8.02,1977,Pand in gebruik,,126,0.850,0.850,1.050,0.200,1359,-1.650,2.500
0503100000011135,B,49.53,1993,Pand in gebruik,woonfunctie,1651,6.850,6.950,7.050,0.200,2618,-1.550,8.500
0503100000010247,B,54.16,1977,Pand in gebruik,woonfunctie,843,3.050,4.150,4.250,1.200,1585,-1.550,5.700
0503100000011136,B,7.97,1985,Pand in gebruik,,265,0.850,0.850,0.950,0.100,2995,-1.750,2.600
0503100000010248,B,8.46,1977,Pand in gebruik,,134,0.850,0.850,0.850,0.000,1130,-1.650,2.500
0503100000011137,B,42.48,1985,Pand in gebruik,woonfunctie,1474,5.550,7.250,8.050,2.500,2777,-1.650,8.900
0503100000010249,B,6.92,1977,Pand in gebruik,,105,0.850,0.850,0.950,0.100,975,-1.650,2.500
0503100000010250,B,6.92,1977,Pand in gebruik,,104,0.850,0.850,0.850,0.000,1189,-1.450,2.300
0503100000010251,B,51.86,1977,Pand in gebruik,woonfunctie,789,4.950,6.650,6.850,1.900,1410,-1.550,8.200
0503100000010252,B,7.98,1982,Pand in gebruik,,262,0.850,1.050,1.150,0.300,2822,-1.550,2.600
0503100000010253,B,55.09,1982,Pand in gebruik,woonfunctie,1869,4.650,6.750,7.850,3.200,2730,-1.550,8.300
0503100000010254,B,7.98,1982,Pand in gebruik,,261,0.750,0.850,0.850,0.100,2633,-1.550,2.400
0503100000010255,B,7.95,1982,Pand in gebruik,,260,0.850,0.850,0.850,0.000,2760,-1.650,2.500
0503100000010256,B,7.96,1982,Pand in gebruik,,278,0.850,0.850,0.850,0.000,2817,-1.650,2.500
0503100000010257,B,74.37,1981,Pand in gebruik,,1337,1.450,1.950,2.250,0.800,4899,-1.550,3.500
0503100000010258,B,160.74,1979,Pand in gebruik,"bijeenkomstfunctie,industriefunctie",4582,2.550,4.250,5.150,2.600,7780,-1.950,6.200
0503100000010259,B,41.56,1980,Pand in gebruik,bijeenkomstfunctie,1348,1.350,2.150,2.550,1.200,4446,-2.050,4.200
0503100000010667,B,7.46,1969,Pand in gebruik,,167,0.950,0.950,0.950,0.000,1649,-1.550,2.500
0503100000010260,A,235.72,1970,Pand in gebruik,industriefunctie,14888,3.950,4.050,4.050,0.100,21928,-1.550,5.600
0503100000010668,B,52.02,1969,Pand in gebruik,woonfunctie,1220,6.950,7.350,7.650,0.700,3086,-1.550,8.900
0503100000010669,B,7.44,1969,Pand in gebruik,,171,0.950,0.950,0.950,0.000,1430,-1.550,2.500
0503100000010670,B,66.41,1969,Pand in gebruik,woonfunctie,1530,1.550,7.350,7.650,6.100,1955,-1.350,8.700
0503100000010672,B,7.44,1969,Pand in gebruik,,84,0.950,0.950,0.950,0.000,1116,-1.550,2.500
0503100000010264,A,18.44,1966,Pand in gebruik,overige gebruiksfunctie,793,1.450,1.450,1.650,0.200,4423,-1.950,3.400
0503100000010265,A,53.37,1969,Pand in gebruik,woonfunctie,4628,6.950,6.950,6.950,0.000,4769,-1.550,8.500
0503100000010673,B,66.42,1969,Pand in gebruik,woonfunctie,1503,1.550,7.350,7.650,6.100,1693,-1.450,8.800
0503100000010674,B,50.65,1969,Pand in gebruik,woonfunctie,1192,6.950,7.450,7.650,0.700,1194,-1.350,8.800
0503100000010266,A,62.02,1969,Pand in gebruik,woonfunctie,3912,8.850,10.050,10.650,1.800,4458,-1.550,11.600
0503100000010267,A,54.11,1969,Pand in gebruik,woonfunctie,2684,7.050,7.050,7.150,0.100,6219,-1.650,8.700
0503100000010675,B,72.53,1969,Pand in gebruik,woonfunctie,1686,1.850,6.550,7.250,5.400,2986,-1.550,8.100
0503100000010268,A,53.52,1969,Pand in gebruik,woonfunctie,3127,9.050,10.250,10.850,1.800,3820,-1.550,11.800
0503100000010676,B,61.88,1969,Pand in gebruik,woonfunctie,1436,4.650,6.550,7.250,2.600,2138,-1.550,8.100
0503100000010269,A,12.04,1989,Pand in gebruik,,596,1.550,1.550,1.550,0.000,4817,-1.550,3.100
0503100000010677,B,7.39,1969,Pand in gebruik,,176,0.950,0.950,0.950,0.000,1566,-1.550,2.500
0503100000010270,A,54.94,1969,Pand in gebruik,woonfunctie,4446,6.950,6.950,7.050,0.100,7080,-1.550,8.500
0503100000010678,B,8.69,1969,Pand in gebruik,,432,0.850,0.850,0.850,0.000,2897,-1.750,2.600
0503100000010271,A,54.89,1969,Pand in gebruik,woonfunctie,2807,7.050,7.050,7.050,0.000,1983,-1.650,8.700
0503100000010679,B,8.74,1969,Pand in gebruik,,211,0.850,0.850,0.850,0.000,2200,-1.650,2.500
0503100000010680,B,8.65,1969,Pand in gebruik,,422,0.850,0.850,0.850,0.000,3233,-1.750,2.600
0503100000010272,A,98.43,1969,Pand in gebruik,"gezondheidszorgfunctie,woonfunctie",3880,8.150,9.650,10.350,2.200,5409,-1.550,11.200
0503100000010681,B,8.68,1969,Pand in gebruik,,450,0.850,0.850,0.850,0.000,3226,-1.850,2.700
0503100000010273,A,54.93,1969,Pand in gebruik,woonfunctie,2966,8.750,9.950,10.450,1.700,2982,-1.550,11.500
0503100000010682,B,48.86,1969,Pand in gebruik,woonfunctie,1185,5.350,6.650,7.350,2.000,2099,-1.750,8.400
0503100000010274,A,55.01,1969,Pand in gebruik,woonfunctie,2922,8.750,9.850,10.450,1.700,3084,-1.550,11.400
0503100000010683,B,8.70,1969,Pand in gebruik,,424,0.750,0.850,0.850,0.100,3090,-1.750,2.600
0503100000010275,A,56.62,1969,Pand in gebruik,woonfunctie,1705,7.050,7.050,7.050,0.000,2906,-1.650,8.700
0503100000010684,B,9.03,1969,Pand in gebruik,,373,0.850,0.850,0.950,0.100,3709,-1.650,2.500
0503100000010685,B,48.31,1969,Pand in gebruik,woonfunctie,2376,5.250,6.650,7.350,2.100,2490,-1.650,8.300
0503100000010276,A,62.26,1969,Pand in gebruik,woonfunctie,1495,8.750,9.850,10.450,1.700,1504,-1.450,11.300
0503100000012601,B,55.06,1996,Pand in gebruik,woonfunctie,865,6.350,6.850,7.050,0.700,1419,0.650,6.200
0503100000010686,B,47.30,1969,Pand in gebruik,woonfunctie,2322,5.350,6.650,7.350,2.000,3098,-1.650,8.300
0503100000010277,A,56.22,1969,Pand in gebruik,woonfunctie,1478,7.050,7.050,7.050,0.000,2648,-1.550,8.600
0503100000010687,B,8.87,1969,Pand in gebruik,,348,0.750,0.850,0.850,0.100,3374,-1.850,2.700
0503100000010278,A,54.90,1969,Pand in gebruik,woonfunctie,2930,7.050,7.250,7.250,0.200,2653,-1.650,8.900
0503100000010688,B,75.21,1969,Pand in gebruik,woonfunctie,3542,1.550,6.550,7.250,5.700,5109,-1.550,8.100
0503100000010279,A,54.86,1969,Pand in gebruik,woonfunctie,2648,7.050,7.050,7.050,0.000,2652,-1.650,8.700
0503100000010689,B,8.73,1969,Pand in gebruik,,414,0.750,0.850,0.850,0.100,2742,-1.950,2.800
0503100000012605,B,55.04,1996,Pand in gebruik,woonfunctie,926,7.350,9.050,9.150,1.800,1283,0.650,8.400
0503100000012969,B,68.35,1977,Pand in gebruik,woonfunctie,1726,3.750,6.250,7.350,3.600,3548,-1.150,7.400
0503100000010690,B,17.41,1969,Pand in gebruik,,666,0.750,0.850,0.850,0.100,3569,-1.950,2.800
0503100000012970,B,9.09,1993,Pand in gebruik,,229,0.950,1.250,2.450,1.500,2223,-1.250,2.500
0503100000010691,B,8.72,1969,Pand in gebruik,,202,0.850,0.850,0.850,0.000,1453,-1.650,2.500
0503100000010281,A,56.49,1969,Pand in gebruik,woonfunctie,2852,6.950,6.950,6.950,0.000,4069,-1.750,8.700
0503100000010692,B,52.80,1969,Pand in gebruik,woonfunctie,1314,5.050,6.550,7.350,2.300,2517,-1.550,8.100
0503100000010693,B,8.72,1969,Pand in gebruik,,270,0.750,0.750,0.850,0.100,2495,-1.650,2.400
0503100000010694,B,8.49,1969,Pand in gebruik,,364,0.750,0.750,0.750,0.000,2799,-1.750,2.500
0503100000010695,B,61.55,1969,Pand in gebruik,woonfunctie,2250,4.050,6.650,7.050,3.000,4169,-1.650,8.300
0503100000012975,B,64.34,1977,Pand in gebruik,woonfunctie,1563,4.050,6.450,7.450,3.400,2432,-1.050,7.500
0503100000012976,B,8.95,1977,Pand in gebruik,,235,1.050,1.150,1.250,0.200,1761,-1.250,2.400
0503100000012977,B,52.47,1979,Pand in gebruik,woonfunctie,1330,4.050,5.350,6.050,2.000,2420,-1.250,6.600
0503100000012978,B,60.94,1977,Pand in gebruik,woonfunctie,1558,4.450,6.350,7.250,2.800,2910,-1.250,7.600
0503100000012979,B,51.18,1977,Pand in gebruik,woonfunctie,1290,4.050,5.150,5.950,1.900,2033,-1.150,6.300
0503100000012980,B,53.85,1977,Pand in gebruik,woonfunctie,1408,3.950,5.150,5.950,2.000,2692,-1.250,6.400
0503100000012981,B,57.90,1977,Pand in gebruik,woonfunctie,1454,4.450,6.450,7.250,2.800,2194,-1.250,7.700
0503100000012982,B,68.49,1977,Pand in gebruik,woonfunctie,1704,3.750,6.350,7.450,3.700,3064,-1.050,7.400
0503100000012621,B,55.06,1996,Pand in gebruik,woonfunctie,823,6.450,6.850,7.150,0.700,1406,0.650,6.200
0503100000012983,B,7.21,1977,Pand in gebruik,,181,1.150,1.150,1.250,0.100,1786,-1.250,2.400
0503100000012984,B,8.85,1977,Pand in gebruik,,211,1.150,1.250,1.350,0.200,1319,-1.250,2.500
0503100000012985,B,72.36,1977,Pand in gebruik,woonfunctie,1801,3.750,6.750,7.250,3.500,4249,-1.250,8.000
0503100000012986,B,57.69,1977,Pand in gebruik,woonfunctie,1465,4.550,6.750,7.250,2.700,2329,-1.250,8.000
0503100000012987,B,58.00,1977,Pand in gebruik,woonfunctie,1469,4.550,6.850,7.350,2.800,2173,-1.250,8.100
0503100000012988,B,57.73,1977,Pand in gebruik,woonfunctie,1456,4.450,6.850,7.350,2.900,2252,-1.250,8.100
0503100000012139,B,16.79,1933,Pand in gebruik,,193,2.350,2.450,2.550,0.200,879,-0.150,2.600
0503100000012989,B,53.82,1979,Pand in gebruik,woonfunctie,1302,3.950,5.350,6.050,2.100,3268,-1.350,6.700
0503100000012990,B,52.04,1979,Pand in gebruik,woonfunctie,1301,4.050,5.250,6.050,2.000,2225,-1.150,6.400
0503100000012991,B,7.39,1977,Pand in gebruik,,190,1.150,1.150,1.150,0.000,1735,-1.250,2.400
0503100000011657,A,16.80,1961,Pand in gebruik,overige gebruiksfunctie,553,2.050,2.050,2.050,0.000,3329,-0.450,2.500
0503100000011658,A,16.86,1961,Pand in gebruik,overige gebruiksfunctie,592,2.050,2.050,2.050,0.000,3256,-0.550,2.600
0503100000011659,B,383.43,1966,Pand in gebruik,woonfunctie,6974,14.150,14.150,14.150,0.000,1446,-0.150,14.300
0503100000011660,B,156.91,1960,Pand in gebruik,woonfunctie,2928,12.850,12.850,12.850,0.000,3154,-0.150,13.000
0503100000011661,B,166.29,1960,Pand in gebruik,woonfunctie,3027,12.750,12.850,12.850,0.100,3022,-0.050,12.900
0503100000011662,B,156.88,1960,Pand in gebruik,woonfunctie,2845,12.850,12.850,12.850,0.000,2914,-0.050,12.900
0503100000012649,B,7.25,1977,Pand in gebruik,,168,1.250,1.250,1.250,0.000,1664,-1.150,2.400
0503100000011663,B,166.29,1960,Pand in gebruik,woonfunctie,2999,12.750,12.850,12.850,0.100,3073,-0.050,12.900
0503100000012650,B,50.06,1977,Pand in gebruik,woonfunctie,1267,4.050,5.150,5.950,1.900,1872,-1.050,6.200
0503100000011664,B,166.29,1960,Pand in gebruik,woonfunctie,3034,12.750,12.750,12.850,0.100,3803,-0.050,12.800
0503100000012652,B,66.83,1977,Pand in gebruik,woonfunctie,1640,4.250,6.550,7.550,3.300,2630,-1.150,7.700
0503100000011665,B,182.95,1961,Pand in gebruik,woonfunctie,3194,12.650,12.850,12.950,0.300,3002,-0.150,13.000
0503100000012653,B,53.76,1977,Pand in gebruik,woonfunctie,1325,3.950,5.250,6.050,2.100,2762,-1.050,6.300
0503100000012654,B,7.27,1977,Pand in gebruik,,184,1.250,1.250,1.350,0.100,1555,-1.050,2.300
0503100000012655,B,7.00,1977,Pand in gebruik,,170,1.250,1.250,1.250,0.000,1829,-1.150,2.400
0503100000011667,B,174.04,1961,Pand in gebruik,woonfunctie,3149,12.650,12.850,12.950,0.300,2353,-0.150,13.000
0503100000011668,B,174.08,1961,Pand in gebruik,woonfunctie,3071,12.650,12.850,12.950,0.300,2142,-0.250,13.100
0503100000011683,B,7.95,1982,Pand in gebruik,,205,0.850,0.850,0.850,0.000,1465,-1.450,2.300
0503100000011684,B,7.93,1982,Pand in gebruik,,185,0.850,0.950,0.950,0.100,1503,-1.450,2.400
0503100000011199,B,5.73,1993,Pand in gebruik,,206,0.750,0.750,0.750,0.000,3013,-1.650,2.400
0503100000011200,B,49.14,1993,Pand in gebruik,woonfunctie,1739,4.150,6.850,6.850,2.700,2501,-1.650,8.500
0503100000011201,B,5.66,1993,Pand in gebruik,,197,0.750,0.750,0.750,0.000,2843,-1.750,2.500
0503100000011690,B,7.97,1982,Pand in gebruik,,265,0.950,0.950,0.950,0.000,2909,-1.650,2.600
0503100000011202,B,5.78,1993,Pand in gebruik,,209,0.750,0.750,0.750,0.000,2711,-1.650,2.400
0503100000011691,B,7.97,1982,Pand in gebruik,,268,0.950,0.950,0.950,0.000,2709,-1.550,2.500
0503100000011203,B,49.59,1993,Pand in gebruik,woonfunctie,1667,6.850,7.050,7.150,0.300,2558,-1.550,8.600
0503100000011692,B,7.98,1982,Pand in gebruik,,260,0.850,0.850,0.850,0.000,1583,-1.550,2.400
0503100000011204,B,49.76,1993,Pand in gebruik,woonfunctie,1755,6.850,6.950,6.950,0.100,2554,-1.650,8.600
0503100000011693,B,55.06,1982,Pand in gebruik,woonfunctie,1886,4.850,6.850,7.850,3.000,3927,-1.750,8.600
0503100000011205,B,7.98,1985,Pand in gebruik,,269,0.850,0.850,0.850,0.000,2898,-1.650,2.500
0503100000011694,B,55.54,1982,Pand in gebruik,woonfunctie,1871,4.950,6.950,7.950,3.000,3387,-1.750,8.700
0503100000011206,B,55.28,1985,Pand in gebruik,woonfunctie,1936,4.650,6.750,7.850,3.200,2805,-1.550,8.300
0503100000011695,B,24.99,1981,Pand in gebruik,,842,0.950,0.950,0.950,0.000,2808,-1.650,2.600
0503100000011207,B,7.95,1982,Pand in gebruik,,259,0.850,0.850,0.850,0.000,2867,-1.550,2.400
0503100000011696,B,7.98,1982,Pand in gebruik,,257,0.850,0.850,0.850,0.000,2231,-1.550,2.400
0503100000011208,B,7.94,1982,Pand in gebruik,,279,0.850,0.850,0.850,0.000,3058,-1.550,2.400
0503100000011697,B,7.89,1982,Pand in gebruik,,269,0.850,0.950,0.950,0.100,2493,-1.550,2.500
0503100000011209,B,50.14,1993,Pand in gebruik,woonfunctie,1784,4.150,6.750,6.850,2.700,2437,-1.650,8.400
0503100000011698,B,7.98,1982,Pand in gebruik,,280,0.950,0.950,0.950,0.000,2841,-1.650,2.600
0503100000011210,B,7.98,1985,Pand in gebruik,,271,0.850,0.850,0.850,0.000,3439,-1.650,2.500
0503100000010341,B,52.02,1977,Pand in gebruik,woonfunctie,824,5.050,6.150,6.650,1.600,1384,-1.550,7.700
0503100000011699,B,45.01,1985,Pand in gebruik,woonfunctie,1551,5.350,7.050,7.950,2.600,3267,-1.650,8.700
0503100000011211,B,49.38,1993,Pand in gebruik,woonfunctie,1624,6.750,6.850,6.850,0.100,2569,-1.550,8.400
0503100000010342,B,6.89,1977,Pand in gebruik,,105,2.350,3.150,3.750,1.400,895,-1.650,4.800
0503100000011700,B,8.00,1982,Pand in gebruik,,260,0.850,0.850,0.850,0.000,2472,-1.550,2.400
0503100000011212,B,5.71,1993,Pand in gebruik,,195,0.750,0.750,0.750,0.000,2758,-1.650,2.400
0503100000010343,B,8.28,1977,Pand in gebruik,,129,0.850,0.950,0.950,0.100,1301,-1.650,2.600
0503100000011213,B,49.69,1993,Pand in gebruik,woonfunctie,1640,6.850,6.950,7.050,0.200,2433,-1.550,8.500
0503100000010344,B,54.55,1977,Pand in gebruik,woonfunctie,866,3.750,4.050,4.150,0.400,1975,-1.750,5.800
0503100000011701,B,52.34,1982,Pand in gebruik,woonfunctie,1821,5.350,6.950,7.950,2.600,3007,-1.550,8.500
0503100000010345,B,51.93,1977,Pand in gebruik,woonfunctie,773,4.850,6.650,6.750,1.900,1442,-1.550,8.200
0503100000011702,B,16.79,1981,Pand in gebruik,,546,0.950,0.950,1.050,0.100,2623,-1.550,2.500
0503100000011214,B,7.94,1982,Pand in gebruik,,267,0.850,0.850,0.950,0.100,3063,-1.750,2.600
0503100000010346,B,52.80,1977,Pand in gebruik,woonfunctie,793,4.850,6.750,6.850,2.000,1424,-1.650,8.400
0503100000011703,B,7.97,1982,Pand in gebruik,,278,0.850,0.850,0.850,0.000,2532,-1.450,2.300
0503100000011215,B,8.88,2005,Pand in gebruik,overige gebruiksfunctie,312,0.950,0.950,0.950,0.000,4388,-1.850,2.800
0503100000010347,B,53.32,1977,Pand in gebruik,woonfunctie,823,4.950,6.650,6.750,1.800,1436,-1.650,8.300
0503100000011704,B,7.98,1982,Pand in gebruik,,269,0.950,0.950,0.950,0.000,2678,-1.550,2.500
0503100000011216,B,7.98,1985,Pand in gebruik,,285,0.850,0.850,0.850,0.000,3205,-1.650,2.500
0503100000010348,B,52.10,1977,Pand in gebruik,woonfunctie,810,4.750,6.650,6.750,2.000,1370,-1.650,8.300
0503100000011705,B,8.00,1982,Pand in gebruik,,283,0.850,0.950,0.950,0.100,2466,-1.550,2.500
0503100000010349,B,54.01,1977,Pand in gebruik,woonfunctie,831,4.850,6.650,6.650,1.800,1293,-1.550,8.200
0503100000011217,B,5.71,1993,Pand in gebruik,,195,0.750,0.750,0.750,0.000,2424,-1.650,2.400
0503100000011706,B,25.03,1981,Pand in gebruik,,825,0.950,0.950,1.050,0.100,2995,-1.550,2.500
0503100000010350,B,8.18,1977,Pand in gebruik,,130,0.850,0.850,0.850,0.000,1077,-1.550,2.400
0503100000011218,B,5.69,1993,Pand in gebruik,,195,0.750,0.750,0.950,0.200,2458,-1.650,2.400
0503100000011707,B,44.84,1982,Pand in gebruik,woonfunctie,1598,6.550,7.050,7.950,1.400,3441,-1.650,8.700
0503100000010351,B,8.28,1977,Pand in gebruik,,119,0.850,0.850,0.950,0.100,1499,-1.650,2.500
0503100000011219,B,5.84,1993,Pand in gebruik,,212,0.750,0.750,0.850,0.100,2467,-1.650,2.400
0503100000011708,B,7.97,1982,Pand in gebruik,,264,0.850,0.850,0.850,0.000,2985,-1.550,2.400
0503100000010352,B,6.89,1977,Pand in gebruik,,108,2.550,3.650,4.150,1.600,1185,-1.650,5.300
0503100000011220,B,5.78,1993,Pand in gebruik,,201,0.750,0.750,0.750,0.000,2643,-1.750,2.500
0503100000011709,B,7.97,1982,Pand in gebruik,,272,0.950,0.950,0.950,0.000,2136,-1.550,2.500
0503100000010353,B,6.85,1977,Pand in gebruik,,104,2.550,3.550,4.150,1.600,1038,-1.650,5.200
0503100000011221,B,55.04,1985,Pand in gebruik,woonfunctie,1908,4.750,6.850,7.950,3.200,3083,-1.550,8.400
0503100000011710,B,7.97,1982,Pand in gebruik,,261,0.850,0.850,0.850,0.000,1841,-1.550,2.400
0503100000010354,B,8.06,1977,Pand in gebruik,,118,0.750,0.850,0.850,0.100,1337,-1.750,2.600
0503100000011222,B,6.15,1993,Pand in gebruik,,144,0.950,0.950,0.950,0.000,1414,-1.550,2.500
0503100000011711,B,52.31,1982,Pand in gebruik,woonfunctie,1771,4.750,6.950,7.950,3.200,2855,-1.550,8.500
0503100000010355,B,53.08,1977,Pand in gebruik,woonfunctie,836,4.050,4.050,4.050,0.000,1263,-1.650,5.700
0503100000011223,B,6.29,1993,Pand in gebruik,,145,0.950,0.950,0.950,0.000,1582,-1.550,2.500
0503100000011712,B,7.98,1982,Pand in gebruik,,285,0.850,0.950,0.950,0.100,2876,-1.650,2.600
0503100000010356,B,8.07,1977,Pand in gebruik,,125,0.850,0.850,0.950,0.100,1160,-1.550,2.400
0503100000011224,B,63.69,1993,Pand in gebruik,woonfunctie,1650,6.850,7.050,7.050,0.200,4666,-1.650,8.700
0503100000010357,B,8.09,1977,Pand in gebruik,,117,0.850,0.850,0.850,0.000,1585,-1.650,2.500
0503100000011713,B,7.97,1982,Pand in gebruik,,272,0.850,0.850,0.850,0.000,2526,-1.450,2.300
0503100000011225,B,6.18,1993,Pand in gebruik,,138,0.950,0.950,0.950,0.000,1660,-1.650,2.600
0503100000010358,B,54.07,1977,Pand in gebruik,woonfunctie,845,4.750,6.750,6.750,2.000,1429,-1.650,8.400
0503100000011714,B,52.26,1982,Pand in gebruik,woonfunctie,1826,4.950,6.750,7.850,2.900,2759,-1.550,8.300
0503100000011226,B,6.18,1993,Pand in gebruik,,132,0.850,0.950,0.950,0.100,1562,-1.550,2.500
0503100000010359,B,7.89,1977,Pand in gebruik,,120,0.750,0.750,0.850,0.100,916,-1.750,2.500
0503100000011227,B,6.11,1993,Pand in gebruik,,142,0.850,0.950,0.950,0.100,1549,-1.550,2.500
0503100000011715,B,52.38,1982,Pand in gebruik,woonfunctie,1813,5.050,6.850,7.850,2.800,2737,-1.550,8.400
0503100000010360,B,6.58,1977,Pand in gebruik,,117,2.350,3.550,4.050,1.700,894,-1.550,5.100
0503100000011228,B,6.13,1993,Pand in gebruik,,141,0.850,0.850,0.950,0.100,1553,-1.550,2.400
0503100000010361,B,6.75,1977,Pand in gebruik,,86,0.850,0.850,0.850,0.000,1071,-1.550,2.400
0503100000011229,B,6.07,1993,Pand in gebruik,,140,0.950,0.950,0.950,0.000,1541,-1.550,2.500
0503100000010362,B,6.55,1977,Pand in gebruik,,99,2.450,3.450,4.050,1.600,1022,-1.650,5.100
0503100000011230,B,6.12,1993,Pand in gebruik,,143,0.950,0.950,0.950,0.000,1425,-1.550,2.500
